laureate_id,file_name,gender,known_name,full_name,birth_year,award_year,category,prize_amount_adjusted,motivation,affiliation_name,affiliation_city,award_country,award_continent,prize_index,is_science
731,shirakawa,male,Hideki Shirakawa,Hideki Shirakawa,1936.0,2000,Chemistry,14331095,for the discovery and development of conductive polymers,University of Tsukuba,Tsukuba,Japan,Asia,1,1
54,yukawa,male,Hideki Yukawa,Hideki Yukawa,1907.0,1949,Physics,3705636,for his prediction of the existence of mesons on the basis of theoretical work on nuclear forces,Columbia University,"New York, NY",USA,North America,1,1
907,amano,male,Hiroshi Amano,Hiroshi Amano,1960.0,2014,Physics,10596648,for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources,Nagoya University,Nagoya,Japan,Asia,1,1
485,branting,male,Hjalmar Branting,Karl Hjalmar Branting,1860.0,1921,Peace,3202773,for their lifelong contributions to the cause of peace and organized internationalism,,,Sweden,Europe,1,0
156,stormer,male,Horst L. Störmer,Horst L. Störmer,1949.0,1998,Physics,12283299,for their discovery of a new form of quantum fluid with fractionally charged excitations,Columbia University,"New York, NY",USA,North America,1,1
408,temin,male,Howard M. Temin,Howard Martin Temin,1934.0,1975,Physiology or Medicine,4304697,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell,University of Wisconsin,"Madison, WI",USA,North America,1,1
359,theorell,male,Hugo Theorell,Axel Hugo Theodor Theorell,1903.0,1955,Physiology or Medicine,3390958,for his discoveries concerning the nature and mode of action of oxidation enzymes,"Karolinska Institutet, Nobel Medical Institute",Stockholm,Sweden,Europe,1,1
71,tamm,male,Igor Y. Tamm,Igor Yevgenyevich Tamm,1895.0,1958,Physics,3346838,for the discovery and the interpretation of the Cherenkov effect,Lomonosov Moscow State University,Moscow,Russia,Europe,1,1
721,frank,male,Il´ja M. Frank,Il´ja Mikhailovich Frank,1908.0,1958,Physics,3346838,for the discovery and the interpretation of the Cherenkov effect,Lomonosov Moscow State University,Moscow,Russia,Europe,1,1
301,mechnikov,male,Ilya Mechnikov,Ilya Ilyich Mechnikov,1845.0,1908,Physiology or Medicine,8958535,in recognition of their work on immunity,Institut Pasteur,Paris,France,Europe,1,1
250,prigogine,male,Ilya Prigogine,Ilya Romanovich Prigogine,1917.0,1977,Chemistry,3896009,"for his contributions to non-equilibrium thermodynamics, particularly the theory of dissipative structures",Université Libre de Bruxelles,Brussels,Belgium,Europe,1,1
761,kertesz,male,Imre Kertész,Imre Kertész,1929.0,2002,Literature,15218228,for writing that upholds the fragile experience of the individual against the barbaric arbitrariness of history,,,Hungary,Europe,1,0
467,international-law,,,,,1904,Peace,9822844,for its striving in public law to develop peaceful ties between nations and to make the laws of war more humane,,,,,1,0
818,ipcc,,,,,2007,Peace,14291742,"for their efforts to build up and disseminate greater knowledge about man-made climate change, and to lay the foundations for the measures that are needed to counteract such change",,,,,1,0
797,iaea,,,,,2005,Peace,14809494,for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way,,,,,1,0
948,ican,,,,,2017,Peace,11603589,for its work to draw attention to the catastrophic humanitarian consequences of any use of nuclear weapons and for its ground-breaking efforts to achieve a treaty-based prohibition of such weapons,,,,,1,0
564,icbl,,,,,1997,Peace,12105174,for their work for the banning and clearing of anti-personnel mines,,,,,1,0
482,red-cross,,,,,1917,Peace,4957724,for the efforts to take care of wounded soldiers and prisoners of war and their families,,,,,1,0
482,red-cross,,,,,1944,Peace,3174561,for the great work it has performed during the war on behalf of humanity,,,,,2,0
482,red-cross,,,,,1963,Peace,3590371,for promoting the principles of the Geneva Convention and cooperation with the UN,,,,,3,0
527,labour,,,,,1969,Peace,4023190,for creating international legislation insuring certain norms for working conditions in every country,,,,,1,0
547,physicians,,,,,1985,Peace,4860820,for spreading authoritative information and by creating awareness of the catastrophic consequences of nuclear war,,,,,1,0
194,joliot-curie,female,Irène Joliot-Curie,Irène Joliot-Curie,1897.0,1935,Chemistry,6319387,in recognition of their synthesis of new radioactive elements,Institut du Radium,Paris,France,Europe,1,1
191,langmuir,male,Irving Langmuir,Irving Langmuir,1881.0,1932,Chemistry,6675842,for his discoveries and investigations in surface chemistry,General Electric Company,"Schenectady, NY",USA,North America,1,1
781,rose,male,Irwin Rose,Irwin Rose,1926.0,2004,Chemistry,14874529,for the discovery of ubiquitin-mediated protein degradation,University of California,"Irvine, CA",USA,North America,1,1
654,singer,male,Isaac Bashevis Singer,Isaac Bashevis Singer,1904.0,1978,Literature,3665192,"for his impassioned narrative art which, with roots in a Polish-Jewish cultural tradition, brings universal human conditions to life",,,USA,North America,1,0
906,akasaki,male,Isamu Akasaki,Isamu Akasaki,1929.0,2014,Physics,10596648,for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources,Meijo University,Nagoya,Japan,Asia,1,1
49,rabi,male,Isidor Isaac Rabi,Isidor Isaac Rabi,1898.0,1944,Physics,3174561,for his resonance method for recording the magnetic properties of atomic nuclei,Columbia University,"New York, NY",USA,North America,1,1
606,bunin,male,Ivan Bunin,Ivan Alekseyevich Bunin,1870.0,1933,Literature,6845037,for the strict artistry with which he has carried on the classical Russian traditions in prose writing,,,,,1,0
296,pavlov,male,Ivan Pavlov,Ivan Petrovich Pavlov,1849.0,1904,Physiology or Medicine,9822844,"in recognition of his work on the physiology of digestion, through which knowledge on vital aspects of the subject has been transformed and enlarged",Military Medical Academy,St. Petersburg,Russia,Europe,1,1
98,giaever,male,Ivar Giaever,Ivar Giaever,1929.0,1973,Physics,4213275,"for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors, respectively",General Electric Company,"Schenectady, NY",USA,North America,1,1
633,andric,male,Ivo Andrić,Ivo Andrić,1892.0,1961,Literature,3639892,for the epic force with which he has traced themes and depicted human destinies drawn from the history of his country,,,Yugoslavia,,1,0
130,bednorz,male,J. Georg Bednorz,J. Georg Bednorz,1950.0,1987,Physics,5405582,for their important break-through in the discovery of superconductivity in ceramic materials,IBM Zurich Research Laboratory,Rüschlikon,Switzerland,Europe,1,1
80,jensen,male,J. Hans D. Jensen,J. Hans D. Jensen,1907.0,1963,Physics,3590371,for their discoveries concerning nuclear shell structure,University of Heidelberg,Heidelberg,Germany,Europe,1,1
763,coetzee,male,J. M. Coetzee,John M. Coetzee,1940.0,2003,Literature,14930730,who in innumerable guises portrays the surprising involvement of the outsider,,,South Africa,Africa,1,0
440,bishop,male,J. Michael Bishop,J. Michael Bishop,1936.0,1989,Physiology or Medicine,6629077,for their discovery of the cellular origin of retroviral oncogenes,University of California School of Medicine,"San Francisco, CA",USA,North America,1,1
930,kosterlitz,male,J. Michael Kosterlitz,J. Michael Kosterlitz,1943.0,2016,Physics,10496956,for theoretical discoveries of topological phase transitions and topological phases of matter,Brown University,"Providence, RI",USA,North America,1,1
790,warren,male,J. Robin Warren,J. Robin Warren,1937.0,2005,Physiology or Medicine,14809494,for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease,,,Australia,Oceania,1,1
10,thomson,male,J.J. Thomson,Joseph John Thomson,1856.0,1906,Physics,9384824,in recognition of the great merits of his theoretical and experimental investigations on the conduction of electricity by gases,University of Cambridge,Cambridge,United Kingdom,Europe,1,1
592,benavente,male,Jacinto Benavente,Jacinto Benavente,1866.0,1922,Literature,3978181,for the happy manner in which he has continued the illustrious traditions of the Spanish drama,,,Spain,Europe,1,0
728,kilby,male,Jack Kilby,Jack S. Kilby,1923.0,2000,Physics,14331095,for his part in the invention of the integrated circuit,Texas Instruments,"Dallas, TX",USA,North America,1,1
134,steinberger,male,Jack Steinberger,Jack Steinberger,1921.0,1988,Physics,5874628,for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino,CERN,Geneva,Switzerland,Europe,1,1
837,szostak,male,Jack W. Szostak,Jack W. Szostak,1952.0,2009,Physiology or Medicine,13857393,for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase,Harvard Medical School,"Boston, MA",USA,North America,1,1
160,hoff,male,Jacobus H. van 't Hoff,Jacobus Henricus van 't Hoff,1852.0,1901,Chemistry,10833458,in recognition of the extraordinary services he has rendered by the discovery of the laws of chemical dynamics and osmotic pressure in solutions,Berlin University,Berlin,Germany,Europe,1,1
944,dubochet,male,Jacques Dubochet,Jacques Dubochet,1942.0,2017,Chemistry,11603589,for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution,University of Lausanne,Lausanne,Switzerland,Europe,1,1
382,monod,male,Jacques Monod,Jacques Monod,1910.0,1965,Physiology or Medicine,3519063,for their discoveries concerning genetic control of enzyme and virus synthesis,Institut Pasteur,Paris,France,Europe,1,1
715,mirrlees,male,James A. Mirrlees,James A. Mirrlees,1936.0,1996,Economic Sciences,12000958,for their fundamental contributions to the economic theory of incentives under asymmetric information,University of Cambridge,Cambridge,United Kingdom,Europe,1,1
1046,robinson,male,James A. Robinson,James A. Robinson,1960.0,2024,Economic Sciences,11000000,for studies of how institutions are formed and affect prosperity,University of Chicago,"Chicago, IL",USA,North America,1,1
204,sumner,male,James B. Sumner,James Batcheller Sumner,1887.0,1946,Chemistry,3166301,for his discovery that enzymes can be crystallized,Cornell University,"Ithaca, NY",USA,North America,1,1
41,chadwick,male,James Chadwick,James Chadwick,1891.0,1935,Physics,6319387,for the discovery of the neutron,Liverpool University,Liverpool,United Kingdom,Europe,1,1
116,cronin,male,James Cronin,James Watson Cronin,1931.0,1980,Physics,3654081,for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons,University of Chicago,"Chicago, IL",USA,North America,1,1
690,meade,male,James E. Meade,James E. Meade,1907.0,1977,Economic Sciences,3896009,for their pathbreaking contribution to the theory of international trade and international capital movements,University of Cambridge,Cambridge,United Kingdom,Europe,1,1
884,rothman,male,James E. Rothman,James E. Rothman,1950.0,2013,Physiology or Medicine,10578918,"for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells",Yale University,"New Haven, CT",USA,North America,1,1
30,franck,male,James Franck,James Franck,1882.0,1925,Physics,4060423,for their discovery of the laws governing the impact of an electron upon an atom,Goettingen University,Göttingen,Germany,Europe,1,1
732,heckman,male,James J. Heckman,James J. Heckman,1944.0,2000,Economic Sciences,14331095,for his development of theory and methods for analyzing selective samples,University of Chicago,"Chicago, IL",USA,North America,1,1
700,buchanan,male,James M. Buchanan Jr.,James M. Buchanan Jr.,1919.0,1986,Economic Sciences,5182514,for his development of the contractual and constitutional bases for the theory of economic and political decision-making,Center for Study of Public Choice,"Fairfax, VA",USA,North America,1,1
958,allison,male,James P. Allison,James P. Allison,1948.0,2018,Physiology or Medicine,11380800,for their discovery of cancer therapy by inhibition of negative immune regulation,Parker Institute for Cancer Immunotherapy,"San Francisco, CA",USA,North America,1,1
973,peebles,male,James Peebles,James Peebles,1935.0,2019,Physics,11178104,for theoretical discoveries in physical cosmology,Princeton University,"Princeton, NJ",USA,North America,1,1
104,rainwater,male,James Rainwater,Leo James Rainwater,1917.0,1975,Physics,4304697,for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection,Columbia University,"New York, NY",USA,North America,1,1
