laureate_id,file_name,gender,known_name,full_name,birth_date,birth_year,birth_country,birth_country_now,birth_continent,birth_location,death_year,prize_count,first_award_year,first_category,first_prize_amount_adjusted,first_motivation,first_affiliation_name,first_affiliation_city,first_award_country,first_award_continent,is_science
213,seaborg,male,Glenn T. Seaborg,Glenn Theodore Seaborg,1912-04-19,1912.0,USA,USA,North America,"Ishpeming, MI, USA",1999.0,1,1951,Chemistry,3396650,for their discoveries in the chemistry of the transuranium elements,University of California,"Berkeley, CA",USA,North America,1
418,hounsfield,male,Godfrey N. Hounsfield,Godfrey N. Hounsfield,1919-08-28,1919.0,United Kingdom,United Kingdom,Europe,"Newark, United Kingdom",2004.0,1,1979,Physiology or Medicine,3778486,for the development of computer assisted tomography,"Central Research Laboratories, EMI",London,United Kingdom,Europe,1
810,grameen,,,,,,,,,,,1,2006,Peace,14608749,for their efforts to create economic and social development from below,,,,,0
597,deledda,female,Grazia Deledda,Grazia Deledda,1871-09-27,1871.0,Italy,Italy,Europe,"Nuoro, Sardinia, Italy",1936.0,1,1926,Literature,4138987,for her idealistically inspired writings which with plastic clarity picture the life on her native island and with depth and sympathy deal with human problems in general,,,Italy,Europe,0
972,semenza,male,Gregg L. Semenza,Gregg L. Semenza,1956-07-12,1956.0,USA,USA,North America,"New York, NY, USA",,1,2019,Physiology or Medicine,11178104,for their discoveries of how cells sense and adapt to oxygen availability,Johns Hopkins University,"Baltimore, MD",USA,North America,1
13,marconi,male,Guglielmo Marconi,Guglielmo Marconi,1874-04-25,1874.0,Italy,Italy,Europe,"Bologna, Italy",1937.0,1,1909,Physics,8958535,in recognition of their contributions to the development of wireless telegraphy,Marconi Wireless Telegraph Co. Ltd.,London,United Kingdom,Europe,1
1009,imbens,male,Guido W. Imbens,Guido W. Imbens,1963-09-03,1963.0,the Netherlands,the Netherlands,Europe,"Geldrop, the Netherlands",,1,2021,Economic Sciences,12096939,for their methodological contributions to the analysis of causal relationships,Stanford University,"Stanford, CA",USA,North America,1
684,myrdal,male,Gunnar Myrdal,Gunnar Myrdal,1898-12-06,1898.0,Sweden,Sweden,Europe,"Skattungbyn, Sweden",1987.0,1,1974,Economic Sciences,4126741,"for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic, social and institutional phenomena",,,,,1
461,blobel,male,Günter Blobel,Günter Blobel,1936-05-21,1936.0,Germany,Poland,Europe,"Waltersdorf, Germany (now Niegoslawice, Poland)",2018.0,1,1999,Physiology or Medicine,12707531,for the discovery that proteins have intrinsic signals that govern their transport and localization in the cell,Rockefeller University,"New York, NY",USA,North America,1
676,grass,male,Günter Grass,Günter Grass,1927-10-16,1927.0,Free City of Danzig,Poland,Europe,"Danzig, Free City of Danzig (now Gdansk, Poland)",2015.0,1,1999,Literature,12707531,whose frolicsome black fables portray the forgotten face of history,,,Germany,Europe,0
17,dalen,male,Gustaf Dalén,Nils Gustaf Dalén,1869-11-30,1869.0,Sweden,Sweden,Europe,"Stenstorp, Sweden",1937.0,1,1912,Physics,8540220,for his invention of automatic regulators for use in conjunction with gas accumulators for illuminating lighthouses and buoys,Swedish Gas-Accumulator Co.,"Lidingö, Stockholm",Sweden,Europe,1
31,hertz,male,Gustav Hertz,Gustav Ludwig Hertz,1887-07-22,1887.0,Germany,Germany,Europe,"Hamburg, Germany",1975.0,1,1925,Physics,4060423,for their discovery of the laws governing the impact of an electron upon an atom,Halle University,Halle,Germany,Europe,1
491,stresemann,male,Gustav Stresemann,Gustav Stresemann,1878-05-10,1878.0,Germany,Germany,Europe,"Berlin, Germany",1929.0,1,1926,Peace,4138987,for their crucial role in bringing about the Locarno Treaty,,,Germany,Europe,0
777,politzer,male,H. David Politzer,H. David Politzer,1949-08-31,1949.0,USA,USA,North America,"New York, NY, USA",,1,2004,Physics,14874529,for the discovery of asymptotic freedom in the theory of the strong interaction,California Institute of Technology (Caltech),"Pasadena, CA",USA,North America,1
389,khorana,male,H. Gobind Khorana,Har Gobind Khorana,1922-01-09,1922.0,India,India,Asia,"Raipur, India",2011.0,1,1968,Physiology or Medicine,3859767,for their interpretation of the genetic code and its function in protein synthesis,University of Wisconsin,"Madison, WI",USA,North America,1
751,horvitz,male,H. Robert Horvitz,H. Robert Horvitz,1947-05-08,1947.0,USA,USA,North America,"Chicago, IL, USA",,1,2002,Physiology or Medicine,15218228,for their discoveries concerning genetic regulation of organ development and programmed cell death,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1
626,laxness,male,Halldór Laxness,Halldór Kiljan Laxness,1902-04-23,1902.0,Iceland,Iceland,Europe,"Reykjavik, Iceland",1998.0,1,1955,Literature,3390958,for his vivid epic power which has renewed the great narrative art of Iceland,,,Iceland,Europe,0
416,smith,male,Hamilton O. Smith,Hamilton O. Smith,1931-08-23,1931.0,USA,USA,North America,"New York, NY, USA",2025.0,1,1978,Physiology or Medicine,3665192,for the discovery of restriction enzymes and their application to problems of molecular genetics,Johns Hopkins University School of Medicine,"Baltimore, MD",USA,North America,1
1042,han,female,Han Kang,Han Kang,1970-11-27,1970.0,South Korea,South Korea,Asia,"Gwangju, South Korea",,1,2024,Literature,11000000,for her intense poetic prose that confronts historical traumas and exposes the fragility of human life,,,South Korea,Asia,0
91,alfven,male,Hannes Alfvén,Hannes Olof Gösta Alfvén,1908-05-30,1908.0,Sweden,Sweden,Europe,"Norrköping, Sweden",1995.0,1,1970,Physics,4018644,for fundamental work and discoveries in magnetohydro-dynamics with fruitful applications in different parts of plasma physics,Royal Institute of Technology,Stockholm,Sweden,Europe,1
88,bethe,male,Hans Bethe,Hans Albrecht Bethe,1906-07-02,1906.0,Germany,France,Europe,"Strasbourg, Germany (now France)",2005.0,1,1967,Physics,3595829,"for his contributions to the theory of nuclear reactions, especially his discoveries concerning the energy production in stars",Cornell University,"Ithaca, NY",USA,North America,1
188,fischer,male,Hans Fischer,Hans Fischer,1881-07-27,1881.0,Germany,Germany,Europe,"Hoechst, Germany",1945.0,1,1930,Chemistry,6407146,for his researches into the constitution of haemin and chlorophyll and especially for his synthesis of haemin,Technische Hochschule (Institute of Technology),Munich,Germany,Europe,1
136,dehmelt,male,Hans G. Dehmelt,Hans G. Dehmelt,1922-09-09,1922.0,Prussia,Germany,Europe,"Görlitz, Prussia (now Germany)",2017.0,1,1989,Physics,6629077,for the development of the ion trap technique,University of Washington,"Seattle, WA",USA,North America,1
354,krebs,male,Hans Krebs,Hans Adolf Krebs,1900-08-25,1900.0,Germany,Germany,Europe,"Hildesheim, Germany",1981.0,1,1953,Physiology or Medicine,3247029,for his discovery of the citric acid cycle,Sheffield University,Sheffield,United Kingdom,Europe,1
329,spemann,male,Hans Spemann,Hans Spemann,1869-06-27,1869.0,Württemberg,Germany,Europe,"Stuttgart, Württemberg (now Germany)",1941.0,1,1935,Physiology or Medicine,6319387,for his discovery of the organizer effect in embryonic development,University of Freiburg im Breisgau,Breisgau,Germany,Europe,1
187,euler-chelpin,male,Hans von Euler-Chelpin,Hans Karl August Simon von Euler-Chelpin,1873-02-15,1873.0,Germany,Germany,Europe,"Augsburg, Germany",1964.0,1,1929,Chemistry,6206272,for their investigations on the fermentation of sugar and fermentative enzymes,Stockholm University,Stockholm,Sweden,Europe,1
823,hausen,male,Harald zur Hausen,Harald zur Hausen,1936-03-11,1936.0,Germany,Germany,Europe,"Gelsenkirchen, Germany",2023.0,1,2008,Physiology or Medicine,13817016,for his discovery of human papilloma viruses causing cervical cancer,German Cancer Research Center,Heidelberg,Germany,Europe,1
192,urey,male,Harold C. Urey,Harold Clayton Urey,1893-04-29,1893.0,USA,USA,North America,"Walkerton, IN, USA",1981.0,1,1934,Chemistry,6534637,for his discovery of heavy hydrogen,Columbia University,"New York, NY",USA,North America,1
441,varmus,male,Harold E. Varmus,Harold E. Varmus,1939-12-18,1939.0,USA,USA,North America,"Oceanside, NY, USA",,1,1989,Physiology or Medicine,6629077,for their discovery of the cellular origin of retroviral oncogenes,University of California School of Medicine,"San Francisco, CA",USA,North America,1
801,pinter,male,Harold Pinter,Harold Pinter,1930-10-10,1930.0,United Kingdom,United Kingdom,Europe,"London, United Kingdom",2008.0,1,2005,Literature,14809494,who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms,,,United Kingdom,Europe,0
704,markowitz,male,Harry M. Markowitz,Harry M. Markowitz,1927-08-24,1927.0,USA,USA,North America,"Chicago, IL, USA",2023.0,1,1990,Economic Sciences,8003376,for their pioneering work in the theory of financial economics,City University of New York,"New York, NY",USA,North America,1
650,martinson,male,Harry Martinson,Harry Martinson,1904-05-06,1904.0,Sweden,Sweden,Europe,"Jämshög, Sweden",1978.0,1,1974,Literature,4126741,for writings that catch the dewdrop and reflect the cosmos,,,Sweden,Europe,0
272,michel,male,Hartmut Michel,Hartmut Michel,1948-07-18,1948.0,West Germany,Germany,Europe,"Ludwigsburg, West Germany (now Germany)",,1,1988,Chemistry,5874628,for the determination of the three-dimensional structure of a photosynthetic reaction centre,Max-Planck-Institut für Biophysik,Frankfurt-on-the-Main,Germany,Europe,1
985,alter,male,Harvey J. Alter,Harvey J. Alter,1935-09-12,1935.0,USA,USA,North America,"New York, NY, USA",,1,2020,Physiology or Medicine,12361835,for the discovery of Hepatitis C virus,National Institutes of Health,"Bethesda, MD",USA,North America,1
18,onnes,male,Heike Kamerlingh Onnes,Heike Kamerlingh Onnes,1853-09-21,1853.0,the Netherlands,the Netherlands,Europe,"Groningen, the Netherlands",1926.0,1,1913,Physics,8694275,"for his investigations on the properties of matter at low temperatures which led, inter alia, to the production of liquid helium",Leiden University,Leiden,the Netherlands,Europe,1
647,boll,male,Heinrich Böll,Heinrich Böll,1917-12-21,1917.0,Germany,Germany,Europe,"Cologne, Germany",1985.0,1,1972,Literature,4230781,for his writing which through its combination of a broad perspective on his time and a sensitive skill in characterization has contributed to a renewal of German literature,,,Germany,Europe,0
129,rohrer,male,Heinrich Rohrer,Heinrich Rohrer,1933-06-06,1933.0,Switzerland,Switzerland,Europe,"Buchs, Switzerland",2013.0,1,1986,Physics,5182514,for their design of the scanning tunneling microscope,IBM Zurich Research Laboratory,Rüschlikon,Switzerland,Europe,1
184,wieland,male,Heinrich Wieland,Heinrich Otto Wieland,1877-06-04,1877.0,Germany,Germany,Europe,"Pforzheim, Germany",1957.0,1,1927,Chemistry,4544453,for his investigations of the constitution of the bile acids and related substances,Munich University,Munich,Germany,Europe,1
2,lorentz,male,Hendrik A. Lorentz,Hendrik Antoon Lorentz,1853-07-18,1853.0,the Netherlands,the Netherlands,Europe,"Arnhem, the Netherlands",1928.0,1,1902,Physics,10191492,in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena,Leiden University,Leiden,the Netherlands,Europe,1
4,becquerel,male,Henri Becquerel,Antoine Henri Becquerel,1852-12-15,1852.0,France,France,Europe,"Paris, France",1908.0,1,1903,Physics,9857642,in recognition of the extraordinary services he has rendered by his discovery of spontaneous radioactivity,École Polytechnique,Paris,France,Europe,1
600,bergson,male,Henri Bergson,Henri Bergson,1859-10-18,1859.0,France,France,Europe,"Paris, France",1941.0,1,1927,Literature,4544453,in recognition of his rich and vitalizing ideas and the brilliant skill with which they have been presented,,,France,Europe,0
481,fontaine,male,Henri La Fontaine,Henri La Fontaine,1854-04-22,1854.0,Belgium,Belgium,Europe,"Brussels, Belgium",1943.0,1,1913,Peace,8694275,for his unparalleled contribution to the organization of peaceful internationalism,,,Belgium,Europe,0
165,moissan,male,Henri Moissan,Henri Moissan,1852-09-28,1852.0,France,France,Europe,"Paris, France",1907.0,1,1906,Chemistry,9384824,"in recognition of the great services rendered by him in his investigation and isolation of the element fluorine, and for the adoption in the service of science of the electric furnace called after him",Sorbonne University,Paris,France,Europe,1
335,dam,male,Henrik Dam,Henrik Carl Peter Dam,1895-02-21,1895.0,Denmark,Denmark,Europe,"Copenhagen, Denmark",1976.0,1,1943,Physiology or Medicine,3187732,for his discovery of vitamin K,Polytechnic Institute,Copenhagen,Denmark,Europe,1
587,pontoppidan,male,Henrik Pontoppidan,Henrik Pontoppidan,1857-07-24,1857.0,Denmark,Denmark,Europe,"Fredericia, Denmark",1943.0,1,1917,Literature,4957724,for his authentic descriptions of present-day life in Denmark,,,Denmark,Europe,0
462,dunant,male,Henry Dunant,Jean Henry Dunant,1828-05-08,1828.0,Switzerland,Switzerland,Europe,"Geneva, Switzerland",1910.0,1,1901,Peace,10833458,for his humanitarian efforts to help wounded soldiers and create international understanding,,,Switzerland,Europe,0
530,kissinger,male,Henry Kissinger,Henry Alfred Kissinger,1923-05-27,1923.0,Germany,Germany,Europe,"Fürth, Germany",2023.0,1,1973,Peace,4213275,for jointly having negotiated a cease fire in Vietnam in 1973,,,USA,North America,0
260,taube,male,Henry Taube,Henry Taube,1915-11-30,1915.0,Canada,Canada,North America,"Neudorf, Canada",2005.0,1,1983,Chemistry,4698151,"for his work on the mechanisms of electron transfer reactions, especially in metal complexes",Stanford University,"Stanford, CA",USA,North America,1
139,kendall,male,Henry W. Kendall,Henry W. Kendall,1926-12-09,1926.0,USA,USA,North America,"Boston, MA, USA",1999.0,1,1990,Physics,8003376,"for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics",Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1
575,sienkiewicz,male,Henryk Sienkiewicz,Henryk Sienkiewicz,1846-05-05,1846.0,Poland,Poland,Europe,"Wola Okrzejska, Poland",1916.0,1,1905,Literature,9629677,because of his outstanding merits as an epic writer,,,Poland,Europe,0
262,hauptman,male,Herbert A. Hauptman,Herbert A. Hauptman,1917-02-14,1917.0,USA,USA,North America,"New York, NY, USA",2011.0,1,1985,Chemistry,4860820,for their outstanding achievements in the development of direct methods for the determination of crystal structures,The Medical Foundation of Buffalo,"Buffalo, NY",USA,North America,1
